city,country,stationName,stationNumber,latitude,longitude,
红河州,个旧市,丫洒底,T5781,231922,1025610,2319221025610
红河州,个旧市,火把冲新寨村,T5782,231350,1030927,2313501030927
红河州,个旧市,头道水八里寨村,T5783,231639,1030903,2316391030903
红河州,个旧市,冷墩村,T5784,231044,1025707,2310441025707
红河州,河口县,芭蕉田,T5713,225107,1040841,2251071040841
红河州,河口县,竹瓦房,T5714,224755,1040317,2247551040317
红河州,河口县,岔河,T5715,224633,1040153,2246331040153
红河州,河口县,薄竹箐,T5716,224734,1040524,2247341040524
红河州,河口县,花鱼洞,T5717,224059,1035743,2240591035743
红河州,河口县,南溪河,T5718,224041,1035244,2240411035244
红河州,河口县,大南溪村委会,T5719,224328,1040138,2243281040138
红河州,河口县,农场四二九,T5730,224219,1035255,2242191035255
红河州,河口县,斑鸠河,T5731,225143,1035242,2251431035242
红河州,河口县,茶坪一组,T5732,224144,1034943,2241441034943
红河州,河口县,马古坡,T5733,224524,1034521,2245241034521
红河州,河口县,太阳寨,T5734,224524,1034722,2245241034722
红河州,河口县,牛塘,T5741,224952,1033822,2249521033822
红河州,河口县,清水河,T5742,225926,1032423,2259261032423
红河州,河口县,连花滩,T5743,225605,1032855,2256051032855
红河州,河口县,新现河电站,T5744,225518,1033445,2255181033445
红河州,河口县,小河口,T5745,223941,1034752,2239411034752
红河州,河口县,洒坝热作所,T5746,223414,1035240,2234141035240
红河州,河口县,洞坪22队,T5747,223220,1035503,2232201035503
红河州,河口县,三家寨,T5748,223523,1035622,2235231035622
红河州,建水县,塔冲,T5864,233503,1024024,2335031024024
红河州,建水县,黑马箐,T5865,234848,1024247,2348481024247
红河州,建水县,洗澡塘,T5866,235609,1024738,2356091024738
红河州,建水县,尖山,T5867,233441,1030507,2334411030507
红河州,屏边县,马卫,T5868,225422,1034842,2254221034842
红河州,屏边县,大树塘,T5869,225133,1035247,2251331035247
红河州,屏边县,热水塘,T5870,225542,1035108,2255421035108
红河州,屏边县,团结,T5871,225829,1035215,2258291035215
红河州,屏边县,阿卡,T5872,230227,1034607,2302271034607
红河州,屏边县,阿碑,T5873,230441,1034608,2304411034608
红河州,屏边县,冲庄,T5874,230902,1034334,2309021034334
红河州,屏边县,人字桥,T5875,231256,1034529,2312561034529
红河州,屏边县,鱼乌底,T5876,230718,1034859,2307181034859
红河州,屏边县,白沙,T5877,231313,1034959,2313131034959
红河州,屏边县,白福,T5878,231233,1035323,2312331035323
红河州,屏边县,白鸽,T5879,231719,1035240,2317191035240
红河州,屏边县,六斗,T5880,231652,1034511,2316521034511
红河州,屏边县,阿母黑,T5881,231910,1034044,2319101034044
红河州,屏边县,大凹腰,T5882,230115,1034234,2301151034234
红河州,屏边县,前进,T5883,225701,1034317,2257011034317
保山市,隆阳区,蒲缥,T5901,250050,990052,250050990052
保山市,隆阳区,杨柳,T5902,251124,985944,251124985944
保山市,隆阳区,水寨,T5904,251606,991953,251606991953
保山市,隆阳区,丙麻,T5905,250057,992220,250057992220
保山市,隆阳区,西邑,T5906,245932,991621,245932991621
保山市,隆阳区,瓦房,T5907,252151,990340,252151990340
保山市,隆阳区,瓦窑,T5909,252702,991540,252702991540
保山市,隆阳区,潞江,T5910,245813,985209,245813985209
保山市,隆阳区,北庙水库,T5913,251449,991220,251449991220
保山市,隆阳区,辛街乡,T5914,245917,991101,245917991101
保山市,腾冲县,芒棒,T5933,245609,984009,245609984009
保山市,腾冲县,界头,T5934,252534,983855,252534983855
保山市,腾冲县,猴桥,T5932,251935,981637,251935981637
保山市,腾冲县,清水,T5943,245620,982740,245620982740
保山市,腾冲县,曲石,T5937,251332,983550,251332983550
保山市,昌宁县,翁堵,T5984,244300,993300,244300993300
保山市,昌宁县,漭水,T5985,245438,994157,245438994157
保山市,昌宁县,温泉,T5986,244200,994200,244200994200
保山市,昌宁县,鸡飞,T5983,244359,992800,244359992800
保山市,昌宁县,柯街,T5979,245310,992629,245310992629
保山市,龙陵县,龙新,T5952,243400,984900,243400984900
保山市,龙陵县,腊勐,T5957,244370,985349,244370985349
保山市,龙陵县,镇安,T5953,244200,984600,244200984600
保山市,龙陵县,龙江,T5954,244500,984100,244500984100
保山市,施甸县,姚关,T6001,243600,991400,243600991400
保山市,施甸县,酒房,T6003,242800,990800,242800990800
保山市,施甸县,太平镇,T6004,245000,990200,245000990200
保山市,施甸县,水长乡,T6005,245500,990400,245500990400
保山市,施甸县,仁和保场,T6006,244900,991000,244900991000
保山市,施甸县,何元乡,T6007,244100,990700,244100990700
保山市,施甸县,木老元乡,T6008,244300,991900,244300991900
保山市,腾冲县,马站,T5940,251249,982942,251249982942
保山市,腾冲县,新华,T5946,244519,982935,244519982935
保山市,腾冲县,明光,T5930,253803,983208,253803983208
保山市,腾冲县,团田,T5931,254107,983847,254107983847
保山市,隆阳区,瓦渡,T5903,250625,992135,250625992135
保山市,隆阳区,瓦马,T5908,253416,985836,253416985836
保山市,隆阳区,芒宽,T5911,252644,985207,252644985207
保山市,隆阳区,芒柳,T5915,250747,985100,250747985100
保山市,龙陵县,勐糯,T5950,241900,990300,241900990300
保山市,龙陵县,象达,T5951,242700,984300,242700984300
保山市,龙陵县,木城,T5955,240900,984600,240900984600
保山市,龙陵县,平达,T5956,242000,985600,242000985600
保山市,龙陵县,碧寨,T5958,243400,990200,243400990200
保山市,施甸县,万兴乡,T6009,243500,990800,243500990800
 保山市,施甸县,旧城,T6000,242500,991400,242500991400
保山市,施甸县,老麦,T6002,245300,991500,245300991500
保山市,施甸县,姚关三级站,T6013,243025,991258,243025991258
保山市,腾冲县,滇滩,T5935,253159,982400,253159982400
保山市,腾冲县,固东,T5936,252100,982859,252100982859
保山市,腾冲县,和顺,T5938,250100,982700,250100982700
保山市,腾冲县,北海,T5939,250459,983400,250459983400
保山市,腾冲县,中和,T5941,250400,982400,250400982400
保山市,腾冲县,荷花,T5942,245800,982400,245800982400
保山市,腾冲县,五合,T5944,245200,984000,245200984000
保山市,腾冲县,蒲川,T5945,244311,983401,244311983401
保山市,腾冲县,苏家河口,T5948,251500,981200,251500981200
保山市,腾冲县,槟榔江二级站,T5949,252200,981100,252200981100
保山市,腾冲县,固东烟草试验站,T5966,252129,982920,252129982920
保山市,腾冲县,大岔河,T6017,253036,981236,253036981236
保山市,腾冲县,永兴河,T6020,250854,981224,250854981224
保山市,昌宁县,湾甸,T5975,243300,992200,243300992200
保山市,昌宁县,耈街,T5976,245942,994743,245942994743
保山市,昌宁县,卡斯,T5977,244659,992400,244659992400
保山市,昌宁县,更戛乡,T5981,242859,993100,242859993100
保山市,昌宁县,勐统,T5982,243100,993759,243100993759
保山市,昌宁县,珠街,T5978,250200,995900,250200995900
保山市,昌宁县,大田坝,T5980,250517,995344,250517995344
保山,隆阳区,水寨茶厂,T6021,251544,991911,251544991911
保山,隆阳区,西邑党麻,T6022,245448,991820,245448991820
保山,隆阳区,西邑乌马,T6023,245444,992054,245444992054
保山,隆阳区,丙麻老南,T6024,250256,992749,250256992749
保山,隆阳区,丙麻叠水,T6025,245743,992204,245743992204
保山,隆阳区,西邑竹林,T6026,245929,991826,245929991826
保山,隆阳区,瓦窑中和,T6027,253129,991150,253129991150
保山,隆阳区,蒲缥马街,T6028,250239,985719,250239985719
保山,隆阳区,上拉堡,T6029,252940,985756,252940985756
保山,隆阳区,鱼和,T6030,250716,985731,250716985731
保山,隆阳区,干田,T6031,251003,985413,251003985413
保山,隆阳区,马鹿塘,T6032,245855,990809,245855990809
保山,隆阳区,平场子,T6033,250322,991906,250322991906
保山,隆阳区,浪坝,T6034,252056,991337,252056991337
保山,隆阳区,垭口,T6035,251305,992227,251305992227
保山,隆阳区,冷水,T6036,251428,990146,251428990146
保山,隆阳区,鲁图,T6037,245212,991849,245212991849
保山,隆阳区,安和,T6038,251140,992226,251140992226
保山,隆阳区,百花,T6039,245011,985355,245011985355
保山,隆阳区,白花岭,T6040,251737,984827,251737984827
保山,隆阳区,勐古,T6041,253332,985240,253332985240
保山,隆阳区,秉塞,T6042,245649,985812,245649985812
保山,隆阳区,阿贡田,T6043,250530,992747,250530992747
保山,隆阳区,安邦,T6044,252749,990111,252749990111
保山,隆阳区,干塘,T6045,252612,985517,252612985517
保山,隆阳区,油房,T6046,252704,985807,252704985807
保山,昌宁县,玉皇阁水库,T6101,245912,995209,245912995209
保山,昌宁县,坝亮洞,T6102,250222,993528,250222993528
保山,昌宁县,麻地河,T6103,244926,993520,244926993520
保山,昌宁县,河西,T6104,245325,993833,245325993833
保山,昌宁县,沿江,T6105,245949,993928,245949993928
保山,昌宁县,立斯达,T6106,245342,993004,245342993004
保山,昌宁县,新寨,T6107,244533,992135,244533992135
保山,昌宁县,兰山,T6108,244909,992051,244909992051
保山,昌宁县,八甲,T6109,244200,992543,244200992543
保山,昌宁县,英韬,T6110,244021,992309,244021992309
保山,昌宁县,扁里,T6111,244357,993530,244357993530
保山,昌宁县,立桂,T6112,242830,993158,242830993158
保山,昌宁县,翁堵,T6113,244053,993512,244053993512
保山,昌宁县,下六甲,T6114,244402,993926,244402993926
保山,昌宁县,尼诺村,T6115,243708,993916,243708993916
保山,昌宁县,米河,T6116,243345,992859,243345992859
保山,昌宁县,西桂,T6117,242023,992704,242023992704
保山,昌宁县,达仁,T6118,244659,994336,244659994336
保山,昌宁县,蚂蝗洼,T6119,243343,993804,243343993804
保山,昌宁县,大箐河,T6120,243002,993848,243002993848
保山,昌宁县,比此,T6121,251100,995438,251100995438
保山,昌宁县,丛岗村,T6122,250526,995828,250526995828
保山,昌宁县,大城水库,T6123,243202,993228,243202993228
保山,昌宁县,立觉河水库,T6124,242514,992738,242514992738
保山,昌宁县,芒回,T6125,242746,992505,242746992505
保山,昌宁县,卷桥河,T6126,244936,993228,244936993228
保山市,龙陵县,河头,T6141,243447,983046,243447983046
保山市,龙陵县,邦腊掌,T6143,243916,984005,243916984005
保山市,龙陵县,邦迈,T6147,244156,984911,244156984911
保山市,龙陵县,沙子坡,T6151,244151,985706,244151985706
保山市,施甸县,菖蒲塘,T6171,243853,990927,243853990927
保山市,施甸县,小官市,T6172,245720,990645,245720990645
保山市,施甸县,河尾,T6173,243327,991430,243327991430
保山市,施甸县,三块石,T6174,243858,991238,243858991238
保山市,施甸县,由旺,T6175,245220,990618,245220990618
保山市,施甸县,大仆寨,T6176,244231,990529,244231990529
保山市,施甸县,红谷,T6177,244858,991347,244858991347
保山市,施甸县,万兴,T6178,243457,991043,243457991043
保山市,施甸县,银滚坡,T6179,244534,990640,244534990640
保山市,施甸县,摆榔,T6180,243827,991615,243827991615
保山市,施甸县,尖山,T6181,243712,991735,243712991735
保山市,施甸县,等子,T6182,244627,990021,244627990021
保山市,施甸县,东蚌,T6183,245005,985849,245005985849
保山市,施甸县,摆田,T6184,243224,990959,243224990959
保山市,施甸县,哈寨,T6185,244303,991727,244303991727
保山市,施甸县,垭口,T6186,242833,990343,242833990343
保山市,施甸县,里噶,T6187,242017,990830,242017990830
保山市,施甸县,新街,T6188,242812,991647,242812991647
保山市,施甸县,仁和,T6189,244639,991039,244639991039
保山市,施甸县,岚峰,T6190,244902,990613,244902990613
保山市,腾冲县,樱花谷,T6068,250633,983913,250633983913
保山市,腾冲县,北海湿地,T6070,250719,983325,250719983325
保山市,腾冲县,云峰山,T6069,252241,982522,252241982522
保山市,腾冲县,黄瓜箐,T6063,245634,982622,245634982622
文山,文山,东山乡,T6514,232459,1041659,2324591041659
文山,文山,马塘镇,T6515,233059,1040259,2330591040259
文山,砚山,盘龙,T6550,233211,1041858,2332111041858
文山,砚山,阿猛,T6549,234528,1043409,2345281043409
文山,砚山,干河,T6548,234217,1042532,2342171042532
文山,丘北,双龙营,T6578,241154,1041150,2411541041150
文山,丘北,平寨,T6583,240400,1042200,2404001042200
文山,丘北,树皮,T6584,235300,1040600,2353001040600
文山,马关,夹寒箐,T6600,225405,1042423,2254051042423
文山,马关,南捞,T6603,230026,1043047,2300261043047
文山,马关,仁和,T6604,225712,1041713,2257121041713
文山,广南,坝美,T6523,241539,1050503,2415391050503
文山,广南,珠街,T6527,234430,1045412,2344301045412
文山,广南,曙光,T6535,234224,1050424,2342241050424
文山,富宁,归朝,T6627,233916,1055108,2339161055108
文山,富宁,者桑,T6626,234619,1055804,2346191055804
文山,麻栗坡,大坪,T6610,230633,1043516,2306331043516
文山,麻栗坡,八布,T6611,231341,1045341,2313411045341
文山,西畴,兴街,T6566,231424,1043503,2314241043503
文山,文山,坝心乡,T6501,232359,1040159,2323591040159
文山,文山,新街乡,T6503,231200,1040000,2312001040000
文山,文山,平坝镇,T6504,231424,1040600,2314241040600
文山,文山,小街镇,T6505,231559,1040159,2315591040159
文山,文山,薄竹镇,T6506,232859,1035659,2328591035659
文山,文山,喜古乡,T6507,232459,1040559,2324591040559
文山,文山,红甸乡,T6508,233859,1035859,2338591035859
文山,文山,追栗街镇,T6509,231859,1042359,2318591042359
文山,文山,德厚镇,T6510,233659,1035259,2336591035259
文山,文山,秉烈乡,T6511,233659,1040559,2336591040559
文山,文山,柳井乡,T6512,231236,1041836,2312361041836
文山,文山,古木镇,T6513,231559,1041559,2315591041559
文山,文山,小河尾水库,T6517,232320,1035848,2323201035848
文山州,文山市,黄草坝,T6739,231848,1040820,2318481040820
文山州,文山市,石洞门,T6740,231126,1040602,2311261040602
文山州,文山市,硝厂,T6741,231652,1042126,2316521042126
文山州,文山市,大新寨,T6742,232040,1042158,2320401042158
文山州,文山市,合掌村,T6743,232808,1041854,2328081041854
文山州,文山市,南林村,T6744,232303,1041935,2323031041935
文山州,文山市,独山,T6745,233314,1035733,2333141035733
文山州,文山市,明湖,T6746,233702,1035311,2337021035311
文山州,文山市,茂克,T6747,233939,1035741,2339391035741
文山州,文山市,平坝寨,T6748,233633,1035757,2336331035757
文山州,文山市,丫科革,T6749,230833,1040747,2308331040747
文山州,文山市,老安寨,T6750,234029,1040348,2340291040348
文山州,文山市,阿富,T6751,231105,1041302,2311051041302
文山州,文山市,坡头,T6752,230909,1041701,2309091041701
文山州,文山市,卡莫,T6753,233238,1040436,2332381040436
文山州,文山市,石桥,T6794,231908,1041429,2319081041429
文山州,文山市,乐诗冲,T6754,232408,1034910,2324081034910
文山州,文山市,龙树脚,T6755,232619,1035857,2326191035857
文山州,文山市,鱼塘,T6756,231107,1035806,2311071035806
文山州,文山市,垭口寨,T6757,230858,1035823,2308581035823
文山,砚山,平远,T6543,234400,1034500,2344001034500
文山,砚山,维摩,T6544,234800,1041500,2348001041500
文山,砚山,者腊,T6545,233900,1042848,2339001042848
文山,砚山,八嘎,T6546,232700,1042900,2327001042900
文山,砚山,阿舍,T6551,233759,1034300,2337591034300
文山,砚山,稼依,T6547,234425,1035715,2344251035715
文山,砚山,蚌峨,T6552,233608,1043832,2336081043832
文山,砚山县,三合,T6767,233046,1041711,2330461041711
文山,砚山县,铳卡,T6768,233910,1041657,2339101041657
文山,砚山县,碧云,T6769,234122,1042119,2341221042119
文山,砚山县,布那,T6770,233434,1042903,2334341042903
文山,砚山县,迤勒,T6771,233453,1041641,2334531041641
文山,砚山县,平远回龙,T6772,234220,1034716,2342201034716
文山,砚山县,翁达,T6773,232903,1042327,2329031042327
文山,砚山县,蚌岔,T6774,232709,1042644,2327091042644
文山,砚山县,以得邑,T6775,235140,1041143,2351401041143
文山,砚山县,长岭街,T6776,234303,1041401,2343031041401
文山,砚山县,稼依水库,T6777,234459,1035516,2344591035516
文山,砚山县,阿基,T6778,235006,1043200,2350061043200
文山,砚山县,老干河,T6779,234524,1042538,2345241042538
文山,砚山县,小花园,T6780,233324,1041449,2333241041449
文山,砚山县,斗南,T6781,233615,1034233,2336151034233
文山,砚山县,田冲,T6782,233946,1034407,2339461034407
文山,砚山县,蒲草,T6783,234719,1035220,2347191035220
文山,砚山县,落太邑,T6784,234817,1035624,2348171035624
文山,砚山县,大尼尼,T6785,234317,1035319,2343171035319
文山,砚山县,城脚,T6786,233842,1042334,2338421042334
文山,丘北,红旗水库,T6579,240840,1035955,2408401035955
文山,丘北,腻脚,T6580,240200,1035100,2402001035100
文山,丘北,舍得,T6581,241500,1035100,2415001035100
文山,丘北,官寨,T6582,241800,1040200,2418001040200
文山,丘北,温浏,T6585,241700,1042500,2417001042500
文山,丘北,天星,T6586,235643,1041742,2356431041742
文山,丘北,新店,T6587,240140,1034349,2401401034349
文山,丘北,八道哨,T6588,240559,1040506,2405591040506
文山,丘北,曰者,T6589,241002,1040024,2410021040024
文山州,丘北县,冲头,T6735,240334,1034015,2403341034015
文山州,丘北县,新对河,T6736,240039,1033729,2400391033729
文山州,丘北县,蚌厂,T6737,240859,1034339,2408591034339
文山州,丘北县,小平地,T6738,240518,1034527,2405181034527
文山州,丘北县,羊洞塘,T6796,241050,1040800,2410501040800
文山州,丘北县,七一,T6799,240757,1041149,2407571041149
文山州,丘北县,太平,T6653,241507,1041022,2415071041022
文山州,丘北县,冬瓜寨,T6797,240325,1035754,2403251035754
文山州,丘北县,黎家庄,T6641,240412,1040118,2404121040118
文山州,丘北县,朦胧,T6798,235222,1040002,2352221040002
文山州,丘北县,那苴,T6643,234646,1040538,2346461040538
文山州,丘北县,羊街,T6800,242000,1042820,2420001042820
文山州,丘北县,坝达,T6646,242607,1043146,2426071043146
文山州,丘北县,石别,T6651,241406,1043037,2414061043037
文山州,丘北县,密纳,T6642,235934,1041000,2359341041000
文山州,丘北县,碧松就,T6648,240232,1041609,2402321041609
文山州,丘北县,清平,T6649,240629,1041635,2406291041635
文山州,丘北县,架木革,T6644,235856,1034745,2358561034745
文山州,丘北县,大铁,T6645,235939,1035214,2359391035214
文山州,丘北县,禹乐平寨,T6647,242410,1035801,2424101035801
文山州,丘北县,布红,T6650,240126,1043053,2401261043053
文山州,丘北县,笼陶,T6652,235635,1041254,2356351041254
文山,马关,坡脚,T6596,230715,1041802,2307151041802
文山,马关,都龙,T6597,225423,1042837,2254231042837
文山,马关,木厂,T6598,225655,1041045,2256551041045
文山,马关,八寨,T6599,230237,1040716,2302371040716
文山,马关,小坝子,T6601,224844,1041829,2248441041829
文山,马关,金厂,T6602,224605,1042735,2246051042735
文山,马关,大栗树,T6605,230423,1041049,2304231041049
文山,马关,古林箐,T6606,224840,1035743,2248401035743
文山,马关,篾厂,T6607,225429,1040224,2254291040224
文山,马关,兴发,T6608,225413,1043304,2254131043304
文山州,马关县,山车,T6795,231137,1042656,2311371042656
文山州,马关县,健康,T6791,225344,1035648,2253441035648
文山州,马关县,浪桥,T6793,230628,1040429,2306281040429
文山州,马关县,和平,T6792,230104,1040817,2301041040817
文山,广南,者兔,T6524,240809,1044713,2408091044713
文山,广南,珠琳,T6525,235926,1043946,2359261043946
文山,广南,五珠,T6526,234753,1044119,2347531044119
文山,广南,八宝,T6528,234500,1052436,2345001052436
文山,广南,黑支果,T6529,233757,1051017,2337571051017
文山,广南,南屏,T6530,234533,1051205,2345331051205
文山,广南,董堡,T6531,235407,1050850,2354071050850
文山,广南,旧莫,T6532,235709,1045129,2357091045129
文山,广南,那洒,T6533,234448,1044805,2344481044805
文山,广南,篆角,T6534,233619,1045438,2336191045438
文山,广南,杨柳井,T6536,235518,1051620,2355181051620
文山,广南,底圩,T6537,241700,1045300,2417001045300
文山,广南,者太,T6538,241600,1043800,2416001043800
文山,广南,板蚌,T6539,235500,1052800,2355001052800
文山,广南,堂上,T6540,242430,1044753,2424301044753
文山,广南县,洛里,T6705,242437,1045351,2424371045351
文山,广南县,者厄,T6706,242402,1045926,2424021045926
文山,广南县,坝子,T6708,235212,1051408,2352121051408
文山,广南县,者禄,T6703,235920,1045242,2359201045242
文山,广南县,玉皇,T6709,235811,1051734,2358111051734
文山,广南县,三腊电站,T6713,234510,1053022,2345101053022
文山,广南县,老街,T6714,234335,1051715,2343351051715
文山,广南县,靶子,T6717,234051,1050227,2340511050227
文山,广南县,子母嘎,T6718,234539,1044305,2345391044305
文山,广南县,革庸,T6719,241047,1044824,2410471044824
文山,广南县,牡露村,T6707,235530,1050616,2355301050616
文山,广南县,石丫口,T6724,234141,1045119,2341411045119
文山,广南县,大西吉,T6725,235157,1044615,2351571044615
文山,广南县,西洋,T6710,235332,1051949,2353321051949
文山,广南县,木利矿山,T6711,235911,1052250,2359111052250
文山,广南县,花榜,T6715,233827,1051913,2338271051913
文山,广南县,叮当村,T6722,241802,1045039,2418021045039
文山,广南县,里夺,T6720,240739,1044315,2407391044315
文山,广南县,法利,T6729,242035,1050223,2420351050223
文山,广南县,八宝水库,T6712,234125,1052447,2341251052447
文山,广南县,那榔水库,T6701,240514,1045933,2405141045933
文山,广南县,打掛,T6726,241228,1050509,2412281050509
文山,广南县,河沙坝,T6727,235223,1045741,2352231045741
文山,广南县,猫街矿山,T6728,235015,1045315,2350151045315
文山,广南县,那伦,T6702,240630,1045435,2406301045435
文山,广南县,夕板,T6704,235818,1045906,2358181045906
文山,广南县,贵马,T6723,234138,1044318,2341381044318
文山,广南县,波么,T6716,234115,1050619,2341151050619
文山,广南县,斗月,T6721,241007,1044248,2410071044248
文山,广南县,威龙,T6730,235412,1045042,2354121045042
文山,广南县,八宝,T6731,234246,1052633,2342461052633
文山,广南县,珠琳,T6732,235926,1043745,2359261043745
文山,广南县,八达,T6733,242214,1045838,2422141045838
文山,富宁,花甲,T6629,235150,1053625,2351501053625
文山,富宁,阿用,T6630,235826,1053531,2358261053531
文山,富宁,木央,T6631,232703,1052435,2327031052435
文山,富宁,郎恒,T6632,232158,1053455,2321581053455
文山,富宁,田蓬,T6633,231808,1052704,2318081052704
文山,富宁,板仑,T6634,233334,1054153,2333341054153
文山,富宁,谷拉,T6635,233508,1060221,2335081060221
文山,富宁,洞波,T6636,234504,1055004,2345041055004
文山,富宁,那能,T6628,235441,1055408,2354411055408
文山,富宁,剥隘,T6625,235314,1060435,2353141060435
文山州,富宁县,里达镇,T6759,233117,1053229,2331171053229
文山州,富宁县,洞塘村,T6761,234903,1055234,2349031055234
文山州,富宁县,那旦村,T6760,233739,1054720,2337391054720
文山州,富宁县,立达村,T6762,233714,1060352,2337141060352
文山,麻栗坡,杨万,T6612,231632,1050015,2316321050015
文山,麻栗坡,铁厂,T6613,232213,1050225,2322131050225
文山,麻栗坡,城子上,T6614,225952,1044046,2259521044046
文山,麻栗坡,天保,T6615,225623,1045029,2256231045029
文山,麻栗坡,猛硐,T6616,225245,1044249,2252451044249
文山,麻栗坡,下金厂,T6617,231054,1044804,2310541044804
文山,麻栗坡,马街,T6618,232748,1050328,2327481050328
文山,麻栗坡,六河,T6619,231914,1045344,2319141045344
文山,麻栗坡,董干,T6620,232146,1050931,2321461050931
文山州,麻栗坡,雷打冲,T6789,230747,1043611,2307471043611
文山州,麻栗坡,白沙坡,T6790,230733,1043804,2307331043804
文山州,麻栗坡,上凉水井,T6787,230749,1043649,2307491043649
文山州,麻栗坡,马达,T6788,230605,1043822,2306051043822
文山,西畴,鸡街,T6563,233142,1044848,2331421044848
文山,西畴,董马,T6564,232524,1045344,2325241045344
文山,西畴,法斗,T6565,232305,1044642,2323051044642
文山,西畴,莲花塘,T6567,231518,1042840,2315181042840
文山,西畴,蚌谷,T6568,232253,1043438,2322531043438
文山,西畴,新马街,T6569,231041,1043006,2310411043006
文山,西畴,柏林,T6570,231415,1044352,2314151044352
文山州,西畴县,小锡板,T6763,231659,1042907,2316591042907
文山州,西畴县,老龙冲,T6764,231606,1043222,2316061043222
文山州,西畴县,猴子冲,T6765,231858,1043626,2318581043626
文山州,西畴县,老三光,T6766,231101,1043418,2311011043418
文山州,西畴县,老箐,T6516,232251,1045624,2322511045624
文山州,西畴县,麻栗山,T6561,231638,1044324,2316381044324
文山州,西畴县,熊家梁子,T6554,232428,1043456,2324281043456
文山州,西畴县,上芭基,T6518,231224,1043841,2312241043841
文山州,西畴县,董马烟站,T6502,232514,1045350,2325141045350
文山州,西畴县,猛后,T6562,232311,1044750,2323111044750
文山州,西畴县,芭蕉箐,T6558,230840,1043211,2308401043211
文山州,西畴县,革岔上寨,T6556,231553,1042336,2315531042336
文山州,西畴县,独店,T6555,231530,1042810,2315301042810
文山州,西畴县,甘塘子,T6560,231451,1043329,2314511043329
文山州,西畴县,猫猫冲,T6559,231355,1043255,2313551043255
文山州,西畴县,下新民,T6521,232530,1043855,2325301043855
文山州,西畴县,高桥,T6557,232839,1044420,2328391044420
文山州,西畴县,汪家坪,T6519,232855,1044623,2328551044623
普洱市,景东县,大街,T7601,242009,1010239,2420091010239
普洱市,景东县,安定,T7602,244404,1003658,2444041003658
普洱市,景东县,漫湾,T7603,243845,1002923,2438451002923
普洱市,景东县,文龙,T7604,243859,1004356,2438591004356
普洱市,景东县,龙街,T7605,243708,1005147,2437081005147
普洱市,景东县,林街,T7606,242708,1003447,2427081003447
普洱市,景东县,太忠,T7607,243006,1005623,2430061005623
普洱市,景东县,景福,T7608,242013,1003755,2420131003755
普洱市,景东县,文井,T7609,241808,1005547,2418081005547
普洱市,景东县,花山,T7610,241555,1010639,2415551010639
普洱市,景东县,大朝山东镇,T7611,240955,1003510,2409551003510
普洱市,景东县,原大朝山东镇,T7612,240119,1002739,2401191002739
普洱市,景东县,者后,T7613,240752,1010225,2407521010225
普洱市,镇沅县,九甲,T7628,241209,1011301,2412091011301
普洱市,镇沅县,三章田,T7629,240336,1011348,2403361011348
普洱市,镇沅县,者东,T7630,240000,1011724,2400001011724
普洱市,镇沅县,和平,T7631,235548,1012512,2355481012512
普洱市,镇沅县,古城,T7632,234313,1010833,2343131010833
普洱市,镇沅县,田坝,T7633,234210,1005812,2342101005812
普洱市,镇沅县,按板镇,T7634,235136,1005324,2351361005324
普洱市,镇沅县,振太,T7635,235624,1003936,2356241003936
普洱市,镇沅县,勐大,T7636,240224,1004836,2402241004836
普洱市,景谷县,民乐,T7651,234141,1002900,2341411002900
普洱市,景谷县,景谷镇,T7652,234400,1003700,2344001003700
普洱市,景谷县,凤山,T7653,234000,1004800,2340001004800
普洱市,景谷县,边江,T7654,232100,1000900,2321001000900
普洱市,景谷县,迁营,T7655,232600,1002500,2326001002500
普洱市,景谷县,正兴,T7656,232000,1005800,2320001005800
普洱市,景谷县,益智,T7657,231154,1003527,2311541003527
普洱市,景谷县,碧安,T7658,230400,1002600,2304001002600
普洱市,景谷县,勐班,T7659,230600,1002300,2306001002300
普洱市,景谷县,半坡,T7660,231300,1001100,2313001001100
普洱市,墨江县,团田,T7675,234809,1011445,2348091011445
普洱市,墨江县,新抚,T7676,233740,1011738,2337401011738
普洱市,墨江县,孟弄,T7677,233948,1013132,2339481013132
普洱市,墨江县,景星,T7678,232854,1012119,2328541012119
普洱市,墨江县,新安,T7679,233433,1013445,2334331013445
普洱市,墨江县,通关,T7680,231740,1012242,2317401012242
普洱市,墨江县,雅邑,T7681,231429,1014441,2314291014441
普洱市,墨江县,龙坝,T7682,232136,1014803,2321361014803
普洱市,墨江县,鱼塘,T7683,231108,1012904,2311081012904
普洱市,墨江县,文武,T7684,230121,1013756,2301211013756
普洱市,墨江县,墨江龙潭,T7685,230505,1013529,2305051013529
普洱市,墨江县,泗南江,T7686,230733,1014528,2307331014528
普洱市,墨江县,那哈,T7687,230847,1015052,2308471015052
普洱市,墨江县,坝溜,T7688,230251,1015135,2302511015135
普洱市,宁洱县,梅子,T7703,233101,1010900,2331011010900
普洱市,宁洱县,德安,T7704,232501,1011059,2325011011059
普洱市,宁洱县,磨黑,T7705,230900,1010900,2309001010900
普洱市,宁洱县,德化,T7706,230000,1005201,2300001005201
普洱市,宁洱县,同心,T7707,225700,1010300,2257001010300
普洱市,宁洱县,勐先,T7708,230159,1011200,2301591011200
普洱市,宁洱县,普义,T7709,230101,1011959,2301011011959
普洱市,宁洱县,黎明,T7710,224659,1012700,2246591012700
普洱市,思茅区,云仙,T7725,225643,1004152,2256431004152
